video_id,as_of_date_utc,as_of_ts_utc,viewCount,likeCount,commentCount
jXLF35vGQPg,2025-10-19,2025-10-20T07:06:41.177680+00:00,116,5,0
s1MVifQN0h0,2025-10-19,2025-10-20T07:06:41.177682+00:00,41,0,0
8qrLFfZnLZU,2025-10-19,2025-10-20T07:06:41.177685+00:00,2141,21,1
TDm1-C2GbCI,2025-10-19,2025-10-20T07:06:41.177688+00:00,5,0,0
yTp2wqqVgRE,2025-10-19,2025-10-20T07:06:41.177691+00:00,5,0,0
rTlaWePgPr8,2025-10-19,2025-10-20T07:06:41.177693+00:00,1427,6,1
t5zv-BfftDU,2025-10-19,2025-10-20T07:06:41.177697+00:00,114,0,0
Lo-awWCb9Uk,2025-10-19,2025-10-20T07:06:41.177700+00:00,3,0,0
Q1HgxYmTXOA,2025-10-19,2025-10-20T07:06:41.177702+00:00,18446,69,0
ayG-Kt2yxbY,2025-10-19,2025-10-20T07:06:41.177705+00:00,10685,50,0
UAM1U5vNHsM,2025-10-19,2025-10-20T07:06:41.177709+00:00,1,1,0
L52e4euJWq0,2025-10-19,2025-10-20T07:06:41.177711+00:00,261,0,0
wWLs4qyWiQo,2025-10-19,2025-10-20T07:06:41.177714+00:00,764,5,0
5kl1fH9cPtY,2025-10-19,2025-10-20T07:06:41.177717+00:00,492,4,0
qzueeQ8BdlQ,2025-10-19,2025-10-20T07:06:41.177720+00:00,332,1,0
Lz4oro-aCbI,2025-10-19,2025-10-20T07:06:41.177723+00:00,47,2,0
t7ouk7RZRrU,2025-10-19,2025-10-20T07:06:41.177726+00:00,115,0,0
wtRCoGayi8Y,2025-10-19,2025-10-20T07:06:41.177729+00:00,3711,818,108
tILNXvVbwXw,2025-10-19,2025-10-20T07:06:43.487006+00:00,1685,21,0
pVgesq5x1wk,2025-10-19,2025-10-20T07:06:43.487047+00:00,1694,37,0
rE0bpKf00zE,2025-10-19,2025-10-20T07:06:43.487050+00:00,1423,19,0
kW2FwZRmxe0,2025-10-19,2025-10-20T07:06:43.487053+00:00,799,7,1
CboP-G1XCcE,2025-10-19,2025-10-20T07:06:43.487056+00:00,524,8,4
m-PhmAi0dnM,2025-10-19,2025-10-20T07:06:43.487060+00:00,322,1,0
4I97KbP5kvE,2025-10-19,2025-10-20T07:06:43.487062+00:00,129,0,0
IXc_LTBWJqg,2025-10-19,2025-10-20T07:06:43.487065+00:00,15,5,4
uJPRcvuRp1U,2025-10-19,2025-10-20T07:06:43.487068+00:00,13,1,0
CIR9VyHy9NY,2025-10-19,2025-10-20T07:06:43.487070+00:00,2,0,1
7i0xhtgGKaQ,2025-10-19,2025-10-20T07:06:43.487073+00:00,4,0,0
UplUT-vqlgI,2025-10-19,2025-10-20T07:06:43.487076+00:00,1,0,1
sQLoYSiZS0s,2025-10-19,2025-10-20T07:06:43.487078+00:00,2,0,1
A-1nGm8TENc,2025-10-19,2025-10-20T07:06:43.487081+00:00,1,0,1
zMv1ygoYxGs,2025-10-19,2025-10-20T07:06:43.487084+00:00,1,0,1
UUaOlGk2y6E,2025-10-19,2025-10-20T07:06:43.487086+00:00,3,0,1
Cd6XUBiUgak,2025-10-19,2025-10-20T07:06:43.487089+00:00,2,0,1
lsduG3jOqqE,2025-10-19,2025-10-20T07:06:43.487092+00:00,1,0,1
Ln-kVCOdsEM,2025-10-19,2025-10-20T07:06:43.487094+00:00,18089,289,5
PfeJvAJMubU,2025-10-19,2025-10-20T07:06:43.487097+00:00,1411,49,4
zu-Pxu0UCiM,2025-10-19,2025-10-20T07:06:43.487099+00:00,1113,45,2
Nup-61JzkmU,2025-10-19,2025-10-20T07:06:43.487102+00:00,90,8,0
DgMkElRSLg4,2025-10-19,2025-10-20T07:06:43.487104+00:00,283055,1228,62
LiJE3EJxdkM,2025-10-19,2025-10-20T07:06:43.487113+00:00,203335,11177,155
zFPgGz0IXN0,2025-10-19,2025-10-20T07:06:43.487116+00:00,191828,9417,17
sEnz1pzn51M,2025-10-19,2025-10-20T07:06:43.487119+00:00,89686,4269,14
ZQHZ5yKQjl0,2025-10-19,2025-10-20T07:06:43.487122+00:00,197881,0,25
-A4v_1_PS7U,2025-10-19,2025-10-20T07:06:43.487124+00:00,92534,1874,28
8ZBn4YGYFH8,2025-10-19,2025-10-20T07:06:43.487127+00:00,115721,675,11
vj3g8wixkdo,2025-10-19,2025-10-20T07:06:43.487129+00:00,251098,4889,11
ddJx8j38vSs,2025-10-19,2025-10-20T07:06:43.487132+00:00,146757,2475,27
KJpTj-c8Z_U,2025-10-19,2025-10-20T07:06:43.487134+00:00,60954,692,7
bxqN-7kJLm0,2025-10-19,2025-10-20T07:06:43.487137+00:00,37340,2884,28
hKWlr2CvT1M,2025-10-19,2025-10-20T07:06:43.487139+00:00,74035,1057,9
7msfadTFUmo,2025-10-19,2025-10-20T07:06:43.487142+00:00,40817,0,29
2XkX3zqeCh4,2025-10-19,2025-10-20T07:06:43.487145+00:00,47260,750,8
nDPBAN3VSso,2025-10-19,2025-10-20T07:06:43.487147+00:00,29429,1180,19
5kzRUqGPhR8,2025-10-19,2025-10-20T07:06:43.487149+00:00,36750,189,0
5fKAtRuNQh8,2025-10-19,2025-10-20T07:06:43.487152+00:00,36610,729,4
W05VdX7YI_I,2025-10-19,2025-10-20T07:06:43.487155+00:00,30549,369,7
qDUy85M049I,2025-10-19,2025-10-20T07:06:43.487157+00:00,25176,0,5
rsMErF_Fit0,2025-10-19,2025-10-20T07:06:43.487160+00:00,22886,740,2
A1iwSjNE8Sc,2025-10-19,2025-10-20T07:06:43.487162+00:00,27385,703,75
nAmBtjkfAjo,2025-10-19,2025-10-20T07:06:43.487164+00:00,17522,966,12
Gl47AE17FEg,2025-10-19,2025-10-20T07:06:43.487167+00:00,12525,510,6
Vryfn0CM3qU,2025-10-19,2025-10-20T07:06:43.487169+00:00,5631,205,22
Zrikj7jVxxw,2025-10-19,2025-10-20T07:06:43.487172+00:00,13490,116,2
l1C3m7vNfHY,2025-10-19,2025-10-20T07:06:43.487175+00:00,14147,152,3
Lyy2zTLvpoc,2025-10-19,2025-10-20T07:06:43.487177+00:00,19149,619,3
3RGDNyjKmwE,2025-10-19,2025-10-20T07:06:43.487180+00:00,13021,141,2
6BIwnRYT8Xs,2025-10-19,2025-10-20T07:06:45.748946+00:00,13058,1488,6
ScFg1Jfj34w,2025-10-19,2025-10-20T07:06:45.748992+00:00,7231,187,56
q4b1Deabq9Y,2025-10-19,2025-10-20T07:06:45.748999+00:00,11509,87,0
bYh_f6qvB1o,2025-10-19,2025-10-20T07:06:45.749004+00:00,9913,389,0
LLbpqX4F12c,2025-10-19,2025-10-20T07:06:45.749008+00:00,22000,1208,10
WJSKnqNf044,2025-10-19,2025-10-20T07:06:45.749012+00:00,12086,307,1
jVMvZJBupig,2025-10-19,2025-10-20T07:06:45.749015+00:00,11499,93,10
OUCSD46TSoQ,2025-10-19,2025-10-20T07:06:45.749018+00:00,10205,201,13
Cbpv_FwFIKc,2025-10-19,2025-10-20T07:06:45.749023+00:00,14043,215,0
_gKDo6AI51U,2025-10-19,2025-10-20T07:06:45.749026+00:00,9756,226,7
Z8tidmBfDiA,2025-10-19,2025-10-20T07:06:45.749030+00:00,7872,100,5
JAZGEUOthvE,2025-10-19,2025-10-20T07:06:45.749033+00:00,8161,85,0
hiEZ4ne5tRQ,2025-10-19,2025-10-20T07:06:45.749036+00:00,7601,138,2
ee4Lm8wVGuU,2025-10-19,2025-10-20T07:06:45.749040+00:00,6505,103,1
A76ecpqkJF4,2025-10-19,2025-10-20T07:06:45.749045+00:00,5112,184,87
3SnyYjS3qcU,2025-10-19,2025-10-20T07:06:45.749048+00:00,4884,103,4
K2UWnUv_J94,2025-10-19,2025-10-20T07:06:45.749051+00:00,2803,51,1
oJQDo7CAJhw,2025-10-19,2025-10-20T07:06:45.749054+00:00,5426,29,0
ZlwdzJ317-A,2025-10-19,2025-10-20T07:06:45.749057+00:00,4410,156,1
Y327TvURroI,2025-10-19,2025-10-20T07:06:45.749060+00:00,3296,44,14
mG0_dX2hji4,2025-10-19,2025-10-20T07:06:45.749064+00:00,308910,2531,52
XGQlfl-gZdU,2025-10-19,2025-10-20T07:06:45.749067+00:00,42824,1285,49
L-jzj98cFgE,2025-10-19,2025-10-20T07:06:45.749070+00:00,35925,179,0
beMLKG0uV_0,2025-10-19,2025-10-20T07:06:45.749073+00:00,26479,243,6
UprHNCop31Q,2025-10-19,2025-10-20T07:06:45.749076+00:00,31465,493,2
2QsUwwgNPoc,2025-10-19,2025-10-20T07:06:45.749080+00:00,7035,92,0
1GY0YG_h7NY,2025-10-19,2025-10-20T07:06:45.749083+00:00,8771,31,0
VAc6xDA99fw,2025-10-19,2025-10-20T07:06:45.749086+00:00,1200,26,6
TCunipHAXCc,2025-10-19,2025-10-20T07:06:45.749088+00:00,4129,56,0
8OHmU21mrPI,2025-10-19,2025-10-20T07:06:45.749091+00:00,1575,9,0
UiFrEY82LWY,2025-10-19,2025-10-20T07:06:45.749096+00:00,1659,75,0
aF8bV4pGXjo,2025-10-19,2025-10-20T07:06:45.749099+00:00,1005,36,0
G88wVek9cM4,2025-10-19,2025-10-20T07:06:45.749102+00:00,2549,22,4
_PG4Tvpq6UI,2025-10-19,2025-10-20T07:06:45.749105+00:00,1897,11,0
JFocDbn2Fm8,2025-10-19,2025-10-20T07:06:45.749108+00:00,2246,23,0
pFExWn4Mmu0,2025-10-19,2025-10-20T07:06:45.749112+00:00,1425,9,0
GztC2QwjJsc,2025-10-19,2025-10-20T07:06:45.749114+00:00,1555,15,0
wJmwrFSjLVI,2025-10-19,2025-10-20T07:06:45.749118+00:00,1783,12,0
G-c2KLKt5dU,2025-10-19,2025-10-20T07:06:45.749121+00:00,948,13,1
DBFYfyC_-nU,2025-10-19,2025-10-20T07:06:45.749123+00:00,1114,15,0
Himn4GksQhw,2025-10-19,2025-10-20T07:06:45.749127+00:00,984,20,0
Ao4St7u_f7s,2025-10-19,2025-10-20T07:06:45.749130+00:00,1078,22,0
3JB_cNHLwEI,2025-10-19,2025-10-20T07:06:45.749134+00:00,1194,4,1
gW6i1yMqjbc,2025-10-19,2025-10-20T07:06:45.749137+00:00,1316,6,0
VaxtI7zqn6I,2025-10-19,2025-10-20T07:06:45.749140+00:00,927,15,2
_-vDl13G-bM,2025-10-19,2025-10-20T07:06:45.749143+00:00,1002,3,0
2IF1iQc6A1k,2025-10-19,2025-10-20T07:06:45.749146+00:00,1063,6,0
Zcruu2Gf5GY,2025-10-19,2025-10-20T07:06:45.749148+00:00,1121,400,25
lJy96ALuyvk,2025-10-19,2025-10-20T07:06:45.749151+00:00,582,14,0
RFdov6NBMb4,2025-10-19,2025-10-20T07:06:45.749154+00:00,1037,9,0
xWozqT-6bYA,2025-10-19,2025-10-20T07:06:48.008812+00:00,13864,13,0
n959exwEgu0,2025-10-19,2025-10-20T07:06:48.008859+00:00,1141,4,0
maP0VQjg8E4,2025-10-19,2025-10-20T07:06:48.008865+00:00,317,9,7
bSTBcgAZpT8,2025-10-19,2025-10-20T07:06:48.008868+00:00,609,4,0
jFVRbgPk3Ck,2025-10-19,2025-10-20T07:06:48.008871+00:00,575,3,1
LiXFpK9w0ns,2025-10-19,2025-10-20T07:06:48.008874+00:00,498,6,1
h6XiNQ1Y-Ok,2025-10-19,2025-10-20T07:06:48.008877+00:00,1110,49,0
QimEYCHLM48,2025-10-19,2025-10-20T07:06:48.008880+00:00,66,13,28
w9_7GIB9sMY,2025-10-19,2025-10-20T07:06:48.008883+00:00,125,8,0
JmoIL0WBMFs,2025-10-19,2025-10-20T07:06:48.008886+00:00,19,1,0
vYDsk1vc-KQ,2025-10-19,2025-10-20T07:06:48.008889+00:00,7754,37,3
z4lKBG_eAs4,2025-10-19,2025-10-20T07:06:48.008899+00:00,1156,14,0
jQt3YR-d6YY,2025-10-19,2025-10-20T07:06:48.008903+00:00,1204,7,0
3Xi2_0XvR1k,2025-10-19,2025-10-20T07:06:48.008906+00:00,807,17,0
5YPbCTkhHwo,2025-10-19,2025-10-20T07:06:48.008909+00:00,262,10,0
-nsa3Xty7OY,2025-10-19,2025-10-20T07:06:48.008912+00:00,0,0,0
Pwu9KJUzJzY,2025-10-19,2025-10-20T07:06:48.008916+00:00,2,0,0
asBRaTlfgPo,2025-10-19,2025-10-20T07:06:48.008918+00:00,1940,16,0
wtk5PrpwZfo,2025-10-19,2025-10-20T07:06:48.008921+00:00,294,4,0
HFCbBl3ONGc,2025-10-19,2025-10-20T07:06:48.008924+00:00,196,2,0
FXeMeS_jm5o,2025-10-19,2025-10-20T07:06:48.008927+00:00,548,4,0
SPX9083HQwg,2025-10-19,2025-10-20T07:06:48.008930+00:00,444,3,0
h7ndrljjXH8,2025-10-19,2025-10-20T07:06:48.008932+00:00,87,20,12
vXSr_CkkgX8,2025-10-19,2025-10-20T07:06:48.008935+00:00,222,0,0
MHKQY2hh1yA,2025-10-19,2025-10-20T07:06:48.008938+00:00,25,2,0
pBN0oOG2p4g,2025-10-19,2025-10-20T07:06:48.008941+00:00,11,0,0
LknF-cPSL-I,2025-10-19,2025-10-20T07:06:48.008945+00:00,105,4,0
XRS4OS8z6Yc,2025-10-19,2025-10-20T07:06:48.008948+00:00,1713,20,1
3sBSWfOdClY,2025-10-19,2025-10-20T07:06:48.008952+00:00,292,3,0
7MaLkaC6EuA,2025-10-19,2025-10-20T07:06:48.008955+00:00,5,0,0
EIyNDqVGCyA,2025-10-19,2025-10-20T07:06:48.008958+00:00,2,0,0
DqmvZF6lrYE,2025-10-19,2025-10-20T07:06:48.008960+00:00,164,11,0
jUGycqLOXxY,2025-10-19,2025-10-20T07:06:48.008963+00:00,297,2,0
_a8C_QfZr3g,2025-10-19,2025-10-20T07:06:48.008966+00:00,1430,24,5
_xkmyR2gd84,2025-10-19,2025-10-20T07:06:48.008968+00:00,1010,25,8
bp5sarjj-xA,2025-10-19,2025-10-20T07:06:48.008972+00:00,3296,42,6
blG7-8-YITw,2025-10-19,2025-10-20T07:06:48.008975+00:00,1085,23,4
vrQfTpyiD9E,2025-10-19,2025-10-20T07:06:48.008978+00:00,1107,15,0
ZcUiiKHBIZw,2025-10-19,2025-10-20T07:06:48.008981+00:00,306,8,0
VCh0Am1P0ic,2025-10-19,2025-10-20T07:06:48.008984+00:00,40,1,0
3-6yjNdTe6A,2025-10-19,2025-10-20T07:06:48.008987+00:00,627,3,0
TWjOIcRG0tI,2025-10-19,2025-10-20T07:06:48.008990+00:00,497,0,0
fbSyI4Ppswg,2025-10-19,2025-10-20T07:06:48.008993+00:00,501,1,0
HM6xDp7mWfo,2025-10-19,2025-10-20T07:06:48.008996+00:00,280,1,0
lP_Fgjyhnys,2025-10-19,2025-10-20T07:06:48.008998+00:00,92,3,0
XYrAm8YzSW8,2025-10-19,2025-10-20T07:06:48.009001+00:00,586,1,0
-WEPmu-wr8Q,2025-10-19,2025-10-20T07:06:48.009004+00:00,1160,1,0
OyUDvLhBZ98,2025-10-19,2025-10-20T07:06:48.009007+00:00,5,0,0
uipdDGRfAN4,2025-10-19,2025-10-20T07:06:48.009010+00:00,0,0,0
7bJHMSruDKY,2025-10-19,2025-10-20T07:06:48.009013+00:00,1302,56,6
lJOyRZb6hxo,2025-10-19,2025-10-20T07:06:50.316371+00:00,1734,17,0
6hSGBaKdUpo,2025-10-19,2025-10-20T07:06:50.316416+00:00,460,6,0
d99rKe6NHTU,2025-10-19,2025-10-20T07:06:50.316421+00:00,457,1,0
JxMmoPg5zPw,2025-10-19,2025-10-20T07:06:50.316425+00:00,1,0,0
s7N8PKQV6-U,2025-10-19,2025-10-20T07:06:50.316428+00:00,3950,133,7
t1WMAelNaBo,2025-10-19,2025-10-20T07:06:50.316431+00:00,3645,38,1
qaxSnYINuGA,2025-10-19,2025-10-20T07:06:50.316435+00:00,1363,25,2
HkFPX5606VM,2025-10-19,2025-10-20T07:06:50.316438+00:00,960,8,0
aR4xfeMeeVs,2025-10-19,2025-10-20T07:06:50.316441+00:00,995,5,0
1F_A8sFtXIw,2025-10-19,2025-10-20T07:06:50.316444+00:00,585,36,5
6z9EvtYooIM,2025-10-19,2025-10-20T07:06:50.316447+00:00,173,5,4
eadmRwukIms,2025-10-19,2025-10-20T07:06:50.316451+00:00,176,13,0
NMNlhLrhJRY,2025-10-19,2025-10-20T07:06:50.316454+00:00,449,4,0
gnu1Q3J6o34,2025-10-19,2025-10-20T07:06:50.316457+00:00,48,9,7
kPHY4898Lws,2025-10-19,2025-10-20T07:06:50.316460+00:00,207,1,0
ofzxFh28Rs8,2025-10-19,2025-10-20T07:06:50.316463+00:00,82,2,0
l917TBXz4nk,2025-10-19,2025-10-20T07:06:50.316467+00:00,53,3,0
xayOaYZ6loQ,2025-10-19,2025-10-20T07:06:50.316471+00:00,124,1,0
JfJR-de10Kg,2025-10-19,2025-10-20T07:06:50.316474+00:00,4,0,0
BFSce4aT6xM,2025-10-19,2025-10-20T07:06:50.316478+00:00,3,0,0
bDYRrFTrBts,2025-10-19,2025-10-20T07:06:50.316480+00:00,120,1,0
1u4atkRSZAI,2025-10-19,2025-10-20T07:06:50.316483+00:00,580,3,0
lRO3LiyhmtM,2025-10-19,2025-10-20T07:06:50.316487+00:00,13,1,2
kuXsJ3D_SzI,2025-10-19,2025-10-20T07:06:50.316491+00:00,90761,689,432
E5Afh7O88KE,2025-10-19,2025-10-20T07:06:50.316494+00:00,33014,268,120
G3fgpPM_R20,2025-10-19,2025-10-20T07:06:50.316497+00:00,24155,514,438
XUq9-SRQ_1Q,2025-10-19,2025-10-20T07:06:50.316500+00:00,20613,213,52
z5aETp_jdOA,2025-10-19,2025-10-20T07:06:50.316503+00:00,62230,79,4
8gy6Jwf-mbk,2025-10-19,2025-10-20T07:06:50.316506+00:00,13925,865,219
0PWIBwGORVg,2025-10-19,2025-10-20T07:06:50.316509+00:00,11695,470,83
ve1rkKzq7XE,2025-10-19,2025-10-20T07:06:50.316513+00:00,9148,49,23
D8WkizXIHMo,2025-10-19,2025-10-20T07:06:50.316517+00:00,11544,58,7
yrauSD1yJqI,2025-10-19,2025-10-20T07:06:50.316520+00:00,3465,12,0
GJEzjtUHW3M,2025-10-19,2025-10-20T07:06:50.316523+00:00,2071,259,67
YtqQfBFVLRk,2025-10-19,2025-10-20T07:06:50.316526+00:00,1316,25,7
aCk_vLUOYZg,2025-10-19,2025-10-20T07:06:50.316529+00:00,1307,52,30
SAEvzD3uObs,2025-10-19,2025-10-20T07:06:50.316532+00:00,1718,45,1
S4JIm1UN5Kg,2025-10-19,2025-10-20T07:06:50.316535+00:00,1104,21,7
wLtHgKfElH8,2025-10-19,2025-10-20T07:06:50.316538+00:00,883,17,20
MaO1ccwomsw,2025-10-19,2025-10-20T07:06:50.316541+00:00,757,44,50
vKY6wgQ4hbI,2025-10-19,2025-10-20T07:06:50.316545+00:00,705,23,0
_qD0zkafROQ,2025-10-19,2025-10-20T07:06:50.316548+00:00,1064,1,1
3PT0RqfIbjE,2025-10-19,2025-10-20T07:06:50.316551+00:00,754,15,3
ntxCbFDW3js,2025-10-19,2025-10-20T07:06:50.316554+00:00,650,19,4
oUyk1cIYVgk,2025-10-19,2025-10-20T07:06:50.316557+00:00,1353,0,0
xdd1Nd3vByM,2025-10-19,2025-10-20T07:06:50.316559+00:00,626,20,0
EZM8c0kfRMc,2025-10-19,2025-10-20T07:06:50.316563+00:00,550,5,1
LVWCTST9lyc,2025-10-19,2025-10-20T07:06:50.316566+00:00,843,0,0
Jauw74dknd8,2025-10-19,2025-10-20T07:06:50.316570+00:00,576,20,7
V_leZGoLyZo,2025-10-19,2025-10-20T07:06:50.316573+00:00,503,20,3
J4ei5Ipknz8,2025-10-19,2025-10-20T07:06:52.597315+00:00,509,11,7
2iR35DdukTw,2025-10-19,2025-10-20T07:06:52.597362+00:00,429,13,15
p_LXyvogfgo,2025-10-19,2025-10-20T07:06:52.597367+00:00,299,24,1
G2BwEI3k3Zs,2025-10-19,2025-10-20T07:06:52.597371+00:00,24,2,0
-cgiI6WMLuY,2025-10-19,2025-10-20T07:06:52.597375+00:00,76,1,0
gB6MUS8H5h0,2025-10-19,2025-10-20T07:06:52.597379+00:00,281,5,2
R28eIyRji2k,2025-10-19,2025-10-20T07:06:52.597383+00:00,10941,378,207
8yvNgIAcffk,2025-10-19,2025-10-20T07:06:52.597386+00:00,2615,17,0
rNMoyVr-NfE,2025-10-19,2025-10-20T07:06:52.597389+00:00,420,2,2
_Uh3xMtnfHE,2025-10-19,2025-10-20T07:06:52.597393+00:00,43,2,0
T4gFpMXNOkg,2025-10-19,2025-10-20T07:06:52.597396+00:00,18,7,0
UqJLVxV-H0I,2025-10-19,2025-10-20T07:06:52.597407+00:00,5699,29,3
PcGENcAlVA0,2025-10-19,2025-10-20T07:06:52.597410+00:00,2788,15,0
M7i3jc8gw90,2025-10-19,2025-10-20T07:06:52.597413+00:00,970,5,0
k50oMFhvZSY,2025-10-19,2025-10-20T07:06:52.597417+00:00,2494,8,0
uQV8yToRgwc,2025-10-19,2025-10-20T07:06:52.597420+00:00,269,3,0
UMYC-An5Wa4,2025-10-19,2025-10-20T07:06:52.597422+00:00,169516,97,9
rRGjlIL_nCs,2025-10-19,2025-10-20T07:06:52.597425+00:00,8649,801,27
phfNKqYUKoI,2025-10-19,2025-10-20T07:06:52.597429+00:00,1801,8,0
w9aJk_LTf3I,2025-10-19,2025-10-20T07:06:52.597433+00:00,1829,7,0
h307hqGlwDA,2025-10-19,2025-10-20T07:06:52.597436+00:00,1254,63,6
pPdFstwQzog,2025-10-19,2025-10-20T07:06:52.597440+00:00,1017,56,0
Bmv5SvFJJrs,2025-10-19,2025-10-20T07:06:52.597443+00:00,432,16,1
An3cpVjVgAM,2025-10-19,2025-10-20T07:06:52.597446+00:00,325,16,1
J8p15xTQifI,2025-10-19,2025-10-20T07:06:52.597449+00:00,589,5,0
V9cnUkQ7Hn8,2025-10-19,2025-10-20T07:06:52.597452+00:00,162,18,0
MJw7EU54TCw,2025-10-19,2025-10-20T07:06:52.597455+00:00,41,9,0
sqhswo-9pVI,2025-10-19,2025-10-20T07:06:52.597457+00:00,47,1,0
LlO8iqTEN1I,2025-10-19,2025-10-20T07:06:52.597460+00:00,9,0,0
tGYLiWCWeso,2025-10-19,2025-10-20T07:06:52.597463+00:00,1403,24,0
GUCwHO5EOb4,2025-10-19,2025-10-20T07:06:52.597466+00:00,32593,1637,27
2CYBrtF-zY8,2025-10-19,2025-10-20T07:06:52.597469+00:00,1913,91,8
ktfBBLoF6pQ,2025-10-19,2025-10-20T07:06:52.597472+00:00,1350,40,2
cUOMNqfuuA4,2025-10-19,2025-10-20T07:06:52.597475+00:00,42,2,0
TneXWxp8aQI,2025-10-19,2025-10-20T07:06:52.597477+00:00,2874309,139170,453
o6kPHYJoBlk,2025-10-19,2025-10-20T07:06:52.597481+00:00,843235,13074,332
15ALKe_T3n0,2025-10-19,2025-10-20T07:06:52.597484+00:00,715085,36154,464
R1QgrBo3BIw,2025-10-19,2025-10-20T07:06:52.597487+00:00,484141,10023,471
UyFfAPw5FLo,2025-10-19,2025-10-20T07:06:52.597490+00:00,348428,23094,171
Ii2hcrRwWwM,2025-10-19,2025-10-20T07:06:52.597492+00:00,178397,4436,57
_Ub_1zhgAjo,2025-10-19,2025-10-20T07:06:52.597495+00:00,116209,1963,8
rNjhiVKf7m0,2025-10-19,2025-10-20T07:06:52.597498+00:00,46162,1322,31
MX6r6UFs7v4,2025-10-19,2025-10-20T07:06:52.597501+00:00,57517,1253,149
NzN-G73s5KU,2025-10-19,2025-10-20T07:06:52.597503+00:00,32059,2244,33
xJPb3akuhws,2025-10-19,2025-10-20T07:06:52.597506+00:00,45751,808,4
NFbWT4rdgew,2025-10-19,2025-10-20T07:06:52.597509+00:00,27608,643,16
kA3f7FfmqXo,2025-10-19,2025-10-20T07:06:52.597512+00:00,26437,569,0
6UGUJHOl3Z0,2025-10-19,2025-10-20T07:06:52.597515+00:00,28631,342,2
m7B8MVGHvF4,2025-10-19,2025-10-20T07:06:52.597518+00:00,22414,1001,12
7jo9-idGZPs,2025-10-19,2025-10-20T07:06:52.597521+00:00,28569,0,1
-WHLGckvS2U,2025-10-19,2025-10-20T07:06:54.848204+00:00,19455,66,37
wQcPYcXmTvM,2025-10-19,2025-10-20T07:06:54.848251+00:00,25125,796,13
MHHWG27_XdI,2025-10-19,2025-10-20T07:06:54.848256+00:00,21318,978,41
woemy5j2SR4,2025-10-19,2025-10-20T07:06:54.848260+00:00,16593,715,3
3SXH0TxbPjg,2025-10-19,2025-10-20T07:06:54.848263+00:00,26205,82,0
f7dTr1R9LrY,2025-10-19,2025-10-20T07:06:54.848266+00:00,14989,170,1
8Jisy26G9Fc,2025-10-19,2025-10-20T07:06:54.848270+00:00,17955,161,2
KvgGNFFzk6g,2025-10-19,2025-10-20T07:06:54.848273+00:00,12181,196,1
StE_c7vQ8_E,2025-10-19,2025-10-20T07:06:54.848276+00:00,11489,294,2
tQ3YPZJ1Fi8,2025-10-19,2025-10-20T07:06:54.848279+00:00,5390,115,14
ob898g9iYbs,2025-10-19,2025-10-20T07:06:54.848283+00:00,9372,544,0
X3Nky1MV2kQ,2025-10-19,2025-10-20T07:06:54.848286+00:00,7909,82,4
J5GZSgIe6d4,2025-10-19,2025-10-20T07:06:54.848289+00:00,6112,85,3
-ZXG7AqXbqE,2025-10-19,2025-10-20T07:06:54.848292+00:00,8341,63,0
kA_FzPcdKEQ,2025-10-19,2025-10-20T07:06:54.848296+00:00,7750,258,0
ugx4E4XYrUA,2025-10-19,2025-10-20T07:06:54.848299+00:00,5740,23,21
xepNuInjwhI,2025-10-19,2025-10-20T07:06:54.848301+00:00,3965,128,4
Hriz_0hpuEI,2025-10-19,2025-10-20T07:06:54.848304+00:00,6004,25,1
VNHnUVqQZkc,2025-10-19,2025-10-20T07:06:54.848307+00:00,4375,17,0
fO7_b2pquj4,2025-10-19,2025-10-20T07:06:54.848309+00:00,3360,41,0
xxI_sFihLWA,2025-10-19,2025-10-20T07:06:54.848312+00:00,4345,0,3
_58Yzm9bh-U,2025-10-19,2025-10-20T07:06:54.848315+00:00,4215,26,0
1RicNLrv8F8,2025-10-19,2025-10-20T07:06:54.848318+00:00,1808,18,1
nuIUYNZSat4,2025-10-19,2025-10-20T07:06:54.848321+00:00,3500,22,2
dQiAFAi00ew,2025-10-19,2025-10-20T07:06:54.848324+00:00,1521,94,15
mo0QHpmPqvk,2025-10-19,2025-10-20T07:06:54.848327+00:00,3193,39,16
IDue8H0Iqw8,2025-10-19,2025-10-20T07:06:54.848330+00:00,2550,74,1
D6JJ376PtYs,2025-10-19,2025-10-20T07:06:54.848333+00:00,695629,15573,37
pVovxyt4ufw,2025-10-19,2025-10-20T07:06:54.848335+00:00,76569,3586,57
XWqPQ0bjbDw,2025-10-19,2025-10-20T07:06:54.848339+00:00,44725,383,6
WH15ZQqP-Z8,2025-10-19,2025-10-20T07:06:54.848341+00:00,32693,554,13
8wHcst83VDc,2025-10-19,2025-10-20T07:06:54.848345+00:00,26923,115,0
95H58SuA_wU,2025-10-19,2025-10-20T07:06:54.848348+00:00,11209,78,0
VSnmp3rur1A,2025-10-19,2025-10-20T07:06:54.848352+00:00,9031,320,27
qcq8F1jEG6E,2025-10-19,2025-10-20T07:06:54.848356+00:00,6535,33,0
-q0exnL-z0Q,2025-10-19,2025-10-20T07:06:54.848359+00:00,9617,208,7
acaK-0u6NRI,2025-10-19,2025-10-20T07:06:54.848363+00:00,5124,0,0
6ra8ePdlQbo,2025-10-19,2025-10-20T07:06:54.848366+00:00,4254,54,0
4fIPHooGjI0,2025-10-19,2025-10-20T07:06:54.848371+00:00,3725,25,4
